SUBDIVISION,YEAR,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
HARYANA DELHI AND CHANDIGARH,OCT,7.136237158,3.988900747,1.902409312,0,0,0.100213511,0.184403381,4.536172991,109.0454231,11.26418182,0,0.821977101,12.68511082,11.99346823,46.2780336,105.6195036,0.200453444,0,1.416054176,22.79919749,1.827257726,7.380083947,48.99931215,7.120335516,0.609172483,16.58936948,8.54260036,3.260531727,3.612013264,21.14165596,0,15.99404493,0,7.034500471,0.103116172,0.295828165,7.702587177,1.601377483,0.181577682,5.198055348,0.20253192,0,22.36598901,5.326065127,17.72577017,4.424633384,2.271021669,2.450401867,0,0.270332825,0,0.559346052,48.65473892,114.334687,164.8529039,27.19484886,22.08267458,11.934696,50.6882348,16.41569314,0,0,0.82265943,8.143646409,7.989211157,6.661775667,6.178329571,0.345271675,0.855908513,12.78203378,8.019872755,21.43912025,10.98740705,22.74253653,0.207598499,7.760566229,2.378453988,4.571517607,10.81050867,0.100496884,2.406231398,6.405603966,1.079156909,47.29452,11.46953405,3.645356976,0,0.291521629,2.278603333,1.085356596,5.199507973,0,0,0.254154249,22.22112825,44.27976708,106.9950733,3.435087489,0,14.32735484,1.875796178,0,54.22836382,0,4.628833576,0.10959777,9.519304976,1.245573107,1.392435779,0,3.232619696,7.391830001,12.30331735,5.140015039,-21.5904763
HARYANA DELHI AND CHANDIGARH,NOV,0,0,13.1900379,0,0,0,0.676145729,0,0,41.79327273,8.24019025,1.056827702,1.356696344,0,0,0,0.534542518,4.886323871,0,0,0,0.243299471,2.692269899,15.24001637,2.43668993,1.558117575,22.81773517,0,1.161004263,0,0,0.376330469,0,5.627600377,1.237394068,0.221871124,0.101349831,0,0,0,0,0,0.541112637,0,1.136267319,0,0.475330117,0,0,37.03559702,0,0,0.332492521,2.474011775,5.524392819,7.872193091,1.012966724,14.3068095,0,4.199363362,4.033805623,8.62083834,0.137109905,0.074033149,1.192419576,11.78621849,0,0.690543349,0,2.036076177,34.47503743,0,0,0,0.10379925,0.461938466,3.171271984,3.555624805,3.953096455,42.30918814,1.804673548,0,0,0,0.716845878,0,0.059856155,7.579562341,11.89937296,2.945967903,9.851699317,0,0.079927926,0.127077124,0,11.04932735,7.935695971,0,0.508463845,0.129075269,0,0.092908571,0,0.603475278,1.461736919,0.328793309,6.232878258,0.548052167,4.430477478,0,0.808154924,1.15285422,0.234348902,3.195144484,-29.84545605
HARYANA DELHI AND CHANDIGARH,DEC,0,2.29361793,25.74593936,5.452267027,4.417078575,0,0.368806762,47.84930865,0.999270773,0,0.392390012,10.92055292,0.203504452,3.373162939,0,7.843032444,0,32.76711302,0.101146727,2.318562456,29.12863786,27.89833932,16.15361939,0.374754501,0.101528747,29.78754188,18.8836429,22.48050823,2.709009948,0.056528492,23.63733675,1.223074024,6.780722892,13.31865422,27.32578566,6.730090749,0,0,0.363155363,4.664921466,8.03376614,0.105574595,0.541112637,0,13.1807009,6.096161551,0.158443372,4.084003111,1.075157629,0,3.520916,4.101871051,0,0.53014538,0.753326294,25.25235965,10.73744727,0.074128547,12.81605937,5.853658019,9.041288466,6.034586838,8.226594301,0.148066298,0.238483915,58.84568506,1.76523702,0,0,0,3.332934132,9.794521943,9.044511904,0,0.830393996,8.684443161,0.566298569,8.000155812,17.2645437,0.602981304,10.22648344,3.914535757,0.35971897,26.97786,9.728622632,7.176796547,7.182738636,18.07434097,16.20340148,12.55912632,0,0,0.159855852,0.381231373,0.334991883,39.00247641,0,0.286257291,1.525391536,0.258150538,8.687898089,10.2199428,1.202847257,0,6.334193314,1.534368777,0.226650119,0.199291697,16.20288906,0.406126725,4.714237057,1.424114037,11.24874729,0.277838651,-24.91613851
PUNJAB,JAN,0,29.41814301,30.69220357,56.6608142,4.68210329,27.3582885,28.82839519,49.75157474,33.85029745,118.0107273,41.82877527,1.056827702,13.43129381,53.78320909,2.103546982,6.797294785,2.071352258,116.9843421,25.9947088,14.91608514,25.58160816,29.52033579,42.10710121,22.61018822,14.31555334,0.641577825,28.7750749,7.636508519,33.02412127,7.122589974,28.42464546,5.833122268,22.15843373,69.12569129,1.34051024,4.289508389,78.54611924,8.273783665,33.41029341,73.70575916,18.36289403,58.69947453,29.12989698,74.56491178,2.954295029,22.81144322,10.51007703,18.99061447,40.77919294,32.30477258,21.67563913,29.27244341,34.13589883,29.15799591,27.11974657,107.3480876,9.623183878,32.09766068,20.44809472,32.895013,55.08231127,0.383148371,15.08208955,9.698342541,0.238483915,0.170814761,21.8006772,16.34285926,42.90241423,5.881997844,9.478031437,28.29528561,2.143884303,23.29453984,30.30938086,34.83016034,4.643648262,32.88952945,15.65103495,48.33900118,26.91971376,77.46035907,2.877751756,5.32896,0.716845878,26.31492067,2.992807765,66.61269211,1.603461605,0.077525471,53.08971298,6.676268518,22.06010754,64.55517918,36.51411526,11.95636169,3.831025641,31.05891605,32.28745418,10.32602151,2.369426752,9.848308512,32.47687593,27.00551868,18.27171148,1.315173238,13.59900711,4.683354882,4.810232691,3.553608843,84.31749708,6.306790735,25.54403031,24.58872059,-10.58566766
PUNJAB,FEB,0.613869863,0.498612593,2.156063887,43.08360023,73.41184592,95.60368947,7.253199643,30.72891381,6.994895414,7.684909091,4.080856124,68.92865121,18.24756583,112.0639688,15.70147569,3.241786744,0.801813777,17.67699518,18.50985102,3.014131193,15.0480048,51.09288886,45.55320668,2.623281506,7.614656032,36.47828206,23.94176153,0.943838132,34.8301279,15.31922129,19.74764843,24.83781095,2.058433735,38.3614759,60.63230932,70.99875955,22.49966254,81.40335541,40.9457672,11.32909499,38.61608598,2.005917295,49.24125,0,18.29390383,14.25715202,28.04447689,119.2528908,19.50643127,5.812155737,22.4458395,0.932243421,102.1860348,3.180872282,8.537697994,4.089450956,3.545383534,15.86350898,0.144000667,25.13255345,19.75173788,13.88912844,7.815264586,17.69392265,46.38512149,11.18836683,26.91986456,24.97465113,22.03964422,47.50844413,33.22518713,35.26027899,1.33992769,22.5217352,55.740197,0.461938466,33.97791411,91.30336553,10.00375429,20.70235809,20.82894054,31.67215294,80.57704918,0.99918,43.11315924,35.0865609,13.46763494,5.976193384,48.69459715,30.85513751,46.79557175,9.975130609,18.62320673,71.16318965,43.43728084,4.452714008,76.34686813,4.007602071,33.81284572,2.710580645,6.515923567,52.40043397,5.713524469,45.48694906,4.507022166,75.40326563,4.646327429,7.174501096,17.46873977,36.14527852,4.310159595,33.97529202,23.55206465,43.48174885,-12.21040766
PUNJAB,MAR,7.596639555,44.8751334,111.3543584,25.97844877,44.61249361,53.21337433,0.184403381,0.292656322,1.373997313,114.2209091,6.670630202,55.77701759,10.71790112,90.51320554,2.103546982,13.07172074,41.02613827,15.95241028,21.54425282,0.540997907,3.332058206,5.920287122,2.799960694,1.374099836,50.96743104,14.38967408,7.081366088,0,8.643031739,11.92751178,43.08577838,33.58749435,45.40662651,12.00554747,17.83909781,7.543618202,1.824296963,77.53335982,12.43807119,16.52715034,10.39663853,8.340392963,44.64179258,15.14273418,7.953871231,9.242567513,35.12161419,9.801607467,38.47528373,72.31403068,37.4097325,0,10.52892983,22.00103328,56.87613516,27.19484886,6.989470395,7.412854661,47.95222213,1.908801528,60.08979411,32.85497279,5.347286296,11.32707182,22.05976215,72.42545853,28.86162528,28.0820962,7.810165184,3.732806324,11.24865269,8.92389777,2.076887919,22.08013255,23.56242964,0.923876932,73.73207362,58.03287629,19.6041314,54.06732356,65.79538978,32.50250901,16.66697892,3.99672,25.19201229,26.54275548,51.71571818,25.65390331,27.59641814,12.40407538,16.2826697,23.17057897,2.237981924,21.85726539,21.2161526,7.338732347,34.8896978,3.077265876,8.771001333,8.002666667,6.713375796,18.02426275,0,21.57424118,56.15505996,52.82612505,0,5.231407049,2.405116345,8.325597861,2.55915726,7.86653468,35.50385865,95.15973789,-12.84344702
PUNJAB,APR,8.363976884,1.296392743,1.52192745,0.534535983,1.325123573,50.80825006,19.23941939,71.11548625,3.37253886,3.895090909,15.61712247,0.704551801,30.25432847,17.42800852,3.305573829,75.1885377,25.72485869,7.04205499,0.606880361,0.540997907,3.224572457,3.973891356,1.184598755,9.618698854,16.44765703,6.049162352,11.4650689,9.867398649,17.157063,1.130569837,10.92104799,6.77394844,2.906024096,41.45665611,11.23966278,30.91404322,9.222834646,11.07619426,2.632876383,1.332834705,13.23208541,8.234818369,41.9362294,16.60479128,4.772322738,0,3.538568647,10.61840809,1.843127364,14.0573069,0.770200375,5.096264033,0.11083084,18.11330049,6.403273495,10.83704503,4.457053585,3.558170237,6.768031352,9.034993899,5.842063316,2.87361278,7.129715061,15.76906077,4.292710472,1.537332846,1.853498871,13.81086698,0.320965693,13.34761049,6.770022455,1.958904389,0.870952998,1.435208616,9.757129456,34.27583418,3.171271984,8.635088813,2.984991201,2.210931447,37.52217086,134.2804387,11.15128806,23.53624,19.35483871,16.97369342,1.975253125,2.477933842,3.544494073,26.97886395,3.010241458,7.383167537,5.115387256,11.18278694,3.126590909,29.51984472,26.13306777,0,1.652507498,31.62344086,3.257961783,2.787257126,15.53677706,6.336490417,1.583548329,10.95977698,22.32503667,6.975209399,0.886095496,18.07263926,41.88936357,2.305708441,28.70774049,41.39795896,-20.49995517
PUNJAB,MAY,22.71318493,9.174471718,17.50216567,2.351958325,4.152053861,3.307045862,7.437603024,2.633906898,1.748723853,1.052727273,7.847800238,62.0005585,11.73542338,8.058111466,6.16038759,32.73158873,0.400906889,17.10213355,20.22934537,0.772854152,1.827257726,30.81793296,19.06127088,26.35773322,35.43353274,16.58936948,3.147273817,1.458658931,9.159033633,10.96652742,17.35399407,24.17923262,7.265060241,1.969660132,5.568273305,6.508219625,3.445894263,1.067584989,5.901274651,20.25908751,9.046425738,10.34631026,0.541112637,3.341844786,21.92995925,5.309560061,1.161918063,20.01161525,6.220554855,29.06077868,7.041832001,1.36729035,2.659940169,16.43450679,0.878880676,11.04151758,0.40518669,15.04809496,5.760026682,2.92682901,6.537547045,12.16496077,26.32510176,25.39337017,44.83497604,0.939481184,1.412189616,19.79557601,13.69453621,48.18713618,0.104154192,44.83714489,4.622750529,3.643221871,12.97490619,38.71044345,2.15193456,28.19102524,1.12945613,9.647700859,43.01138623,57.17594651,1.558782201,6.88324,33.07731695,111.9808096,2.154821591,7.142279898,11.64619481,8.372750882,11.76730752,10.44639662,5.754810662,1.652002617,4.131566558,25.06713071,3.694203297,16.17353693,19.44874209,47.62877419,20.53503185,3.623434264,27.26453782,3.922589306,39.10146257,6.466268419,46.00997405,2.79008376,7.595104248,19.18948775,2.155079798,2.441338349,24.3722858,23.19952734,-18.61731641
PUNJAB,JUN,38.29013271,5.185570971,27.90200325,20.52618175,33.83482189,20.24312922,7.990813166,118.9647949,139.1484552,68.322,8.318668252,102.0425859,39.95470733,42.16453674,25.46794382,86.37793065,21.31488291,9.19778611,43.18965237,15.37979763,69.97322232,17.67976154,2.476888307,130.7893208,7.310069791,17.04763935,39.22852007,39.12638073,70.95026054,5.370206727,29.77107604,34.90465099,61.75301205,7.691053848,108.2719809,40.97220082,114.3226097,66.45716556,54.745671,119.2887061,35.37557527,30.82778159,19.66042582,39.99770478,71.69846781,3.441381521,5.915219231,54.92984185,10.82837327,6.893487037,65.79711776,33.74721183,30.58931194,33.57587408,67.17159451,19.93607341,28.36306827,15.93763752,63.50429417,27.35948857,36.16515386,29.98136001,13.98521031,1.184530387,101.4749059,12.55488491,37.59954853,12.42978029,128.1722999,111.9841897,24.7886976,121.234416,47.56743298,66.24039765,65.49732645,57.55753286,112.353636,47.36600187,43.16135926,21.80782382,12.7831043,31.55353065,60.19297424,61.83814,94.41884281,50.92108026,25.55857831,57.72128244,15.69704518,56.98122128,33.79680182,30.39665784,23.57873813,64.80933343,132.4334578,45.59908975,58.01267399,25.47689888,63.68509663,121.0726022,24.38535032,37.81378834,48.91578843,26.10030576,88.92232922,70.58096376,176.2204671,5.281229974,52.9125596,165.3951087,16.02840599,81.58138982,24.1379369,67.09803416,5.49452531
PUNJAB,JUL,96.37756849,211.6111846,75.96954521,131.068223,87.81152207,82.97678709,112.9778046,352.5045399,179.7438304,27.792,136.0023781,130.9292097,197.3314832,101.3822861,179.0268735,180.2851724,25.85849432,290.3051241,149.6971558,90.26936497,142.7410741,180.203808,200.0894989,355.2672668,191.889332,207.2296375,103.7476333,140.1170608,333.3372241,103.899368,285.2936784,169.348711,182.7162651,191.2446195,175.5037253,161.6700921,103.6808774,134.1153642,144.6266234,148.4777861,171.0044507,137.6692712,165.7608379,163.8548271,147.1466178,56.43865694,103.3578932,653.4404978,160.6592686,280.8758051,150.7392163,163.2668977,201.4904678,131.3876967,296.936114,201.916641,188.614404,139.3616676,350.0656216,137.4973367,232.9870489,111.7835371,492.6358887,142.5878453,130.9276694,180.7220168,211.2988713,167.9171244,80.66937738,284.3719727,200.9134356,185.5517768,91.58405758,254.5839283,202.7199343,192.2587895,259.8177832,187.3052353,255.4991117,216.5707849,62.78760053,180.1872671,264.0337237,299.1989,160.1638505,50.23757583,213.147769,239.1934962,169.0386102,67.29210894,197.7181321,276.947327,133.7993479,203.323399,98.15262175,118.8214979,219.736685,99.90379448,209.4871043,224.4618925,49.75796178,127.0060164,52.22361839,133.292602,268.350536,104.2274791,115.4782354,78.72022036,182.0293318,122.7518026,161.9003698,79.95383092,89.40410609,180.8729617,95.56602784
PUNJAB,AUG,72.8203125,118.7695197,157.2658365,53.77431989,168.2906937,249.5316423,245.3179642,261.4884237,272.1763769,108.9572727,154.9155767,186.7062273,51.2831218,126.3062123,138.3082141,221.0689412,93.87902975,196.8901089,82.23228894,88.02808793,92.00780078,226.3496076,117.3829676,198.3700491,231.8916584,87.25458422,135.1079688,95.75666863,74.04627191,125.5497804,203.6102235,307.9324062,165.4012048,135.6251691,170.6572652,22.55689756,86.55275591,104.8902252,163.0567581,202.7241586,173.0972805,139.9919123,131.4903709,144.7436523,171.0082315,174.4288805,110.6991028,191.3355458,178.3993695,165.1733561,310.6108084,95.27527759,50.64969404,149.9427851,262.0319958,171.1435225,130.0649274,155.7440764,337.1055616,126.8080482,176.3746735,190.9994628,260.2345997,67.81436464,238.4839151,168.9357983,125.4200903,141.446296,278.9191868,289.4621631,137.7959955,278.9262193,67.86733747,215.391693,330.8082083,162.5099523,262.3094969,59.17575569,98.58538507,58.58968334,129.8613007,246.8529973,257.1990632,270.11166,156.6820276,93.64010733,140.2429719,221.4106768,159.3334479,111.8692548,200.4547153,13.66671438,177.5998513,477.174602,216.7397484,215.6267987,123.2769322,58.68274461,88.98117294,89.70731183,57.65605096,87.98441661,124.4946911,71.88899247,110.6047602,236.0735962,353.8008349,38.26400585,122.4077635,196.4638032,181.9695504,147.2262654,49.09609496,123.0825223,92.98759511
PUNJAB,SEP,51.56506849,132.1323372,93.59853817,118.7738954,160.3399523,6.814518746,22.92748701,288.5591335,99.3025331,35.79272727,29.42925089,26.53811784,130.989032,197.7048278,53.56532136,385.98177,10.35676129,66.39651848,23.56718736,36.01500349,159.6163366,10.38077742,166.9207337,17.98821604,54.92705218,22.73018581,66.09275015,7.293294653,118.2934344,38.8916024,47.87308709,190.7054651,18.04156627,42.30079616,59.49803143,51.91784292,5.878290214,50.57683885,24.87614238,54.64622289,88.91151266,49.19776102,60.60461538,375.7486731,8.408378158,266.2646045,20.22793719,104.1420793,304.7303909,16.89580156,1.870486625,44.80983375,251.0318534,127.4116064,33.52302006,108.4726866,377.1275113,99.25812391,12.38405737,55.35524431,446.778747,40.80530148,130.2544098,10.51270718,158.1148357,52.52553891,0.441309255,139.1444849,117.0454892,30.76737334,27.18424401,47.12253335,9.647479364,164.2761862,88.33316135,110.9576195,51.75968916,57.27095668,31.5440962,23.11428331,2.782205054,82.67974008,150.7222482,57.61938,56.42601126,11.96132758,259.8355701,30.17248855,164.05944,32.32812146,68.41457859,77.28762614,71.13585402,185.0242931,80.84470779,20.03721304,190.8671703,21.97024707,53.38870377,25.68597849,93.78980892,48.49827399,8.921117153,80.48851518,147.0263717,80.77355635,67.76838542,27.25313958,142.7879599,142.3474171,151.2596633,16.54684881,123.9705691,96.13217317,36.74721638
PUNJAB,OCT,6.906035959,6.880853789,9.385219275,1.282886359,0.441707858,0.400854044,0.737613523,2.194922415,26.2308578,12.31690909,0,2.583356604,23.53868157,36.16780263,15.85172904,163.6579437,0.13363563,0.574861632,0.404586907,20.86706211,2.687143714,4.622689945,0.53845398,9.368862521,0.101528747,5.040968626,1.124026363,8.751953584,1.419005211,12.32321123,2.244050958,7.902939846,0,2.53242017,6.393202684,5.398864007,10.0336333,3.469651214,0.090788841,13.0617801,3.443042632,0.422298378,13.16707418,6.265958973,36.3605542,2.949755589,0.316886745,2.858802178,0.307187894,2.568161837,0.110028625,0.310747807,18.3979195,327.1880572,175.9016895,17.58463911,43.96275582,17.79085119,0.720003335,14.50689161,0.695483728,0.574722556,0,7.699447514,11.32798597,12.12784801,10.32663657,1.26599614,4.493519695,1.809845491,8.228181138,21.33029223,0.401978307,5.740834463,4.567166979,6.097587751,2.604973415,2.539732004,9.358350792,0.301490652,3.007789247,14.47192007,0.239812646,55.73204,16.38504864,38.84583528,0.239424621,0.437282443,0.506356296,0.775254711,4.37853303,0.235633007,0.319711704,1.652002617,20.99282468,32.15849006,68.27434982,0.357821614,0,1.936129032,2.566878981,0,31.27402867,0.301737639,29.96560683,0.657586619,11.21918086,1.992916971,5.949498328,0,2.963234722,10.98602257,7.030467059,12.50273928,-19.6724375
PUNJAB,NOV,0,0,12.42907417,0,0,0,1.044952491,0,0,34.31890909,14.51843044,3.053057805,5.494620193,0,0,0,2.338623517,4.742608463,0,0,0,2.02749559,1.184598755,12.24198036,1.319873712,2.108041426,30.3487118,0,0.258000947,0,0.448810192,2.728395899,0,10.88002739,0.206232345,0.221871124,0,0,0.090788841,0,0,0,1.442967033,0.522163248,8.635631622,0,0.158443372,0,0,46.63241231,0.110028625,0.248598246,0,0,0.251108765,10.53033621,0,16.23415171,0,1.781548093,20.58631835,6.705096487,0,3.331491713,0,1.622740227,0.441309255,4.258350653,0,9.162342796,20.41422156,0,0,0,0,0.369550773,9.17403681,9.904954815,13.06942093,50.95192016,7.369083655,0,0.719437939,0.66612,9.728622632,0.227834811,0.418993087,11.66086514,4.725992098,0.155050942,17.78779043,1.649431046,0,1.779079741,0,23.74780805,0,0.071564323,0.889811729,1.161677419,0,2.043988559,0.801898171,0,16.32272892,0.986379928,0.679950355,1.345218956,1.392435779,1.015316812,0.538769949,4.136712202,0.820221157,1.111354603,-29.0305337
PUNJAB,DEC,0.076733733,9.473639274,32.84826746,10.04927648,19.61182887,0,1.229355872,59.26290521,5.99562464,0.105272727,1.726516052,18.55319743,5.901629096,4.497550586,0.450760068,9.829933997,3.006801665,47.28236922,1.517200903,15.84351012,36.00772577,35.7650222,37.0456338,0,4.467264872,25.38815108,41.4765728,51.99690071,17.93106585,0.282642459,44.73141575,0.846743555,11.9873494,7.691053848,28.76941208,19.37674479,0.608098988,0,0.453944204,13.59491399,26.86923465,0.211149189,7.575576923,0.208865299,43.97354523,35.69204263,8.555942103,9.189007,0.076796974,2.568161837,4.181087751,5.779909208,0,2.297296648,6.65438226,36.29387724,45.58350258,0.370642733,29.23213541,3.881229774,9.319481957,13.0270446,13.16255088,0.370165746,2.742565024,66.27612715,6.884424379,0,0,0,10.51957335,35.26027899,10.58542875,0,0.518996248,19.49380326,0.566298569,6.47631661,33.2382804,0,16.99400925,2.016579026,5.875409836,50.07002,11.46953405,3.759274382,20.05181202,31.77585751,30.46577049,20.77682626,0.684145786,0,4.076324219,0.381231373,0.781647727,34.71467773,0.273644689,0.143128645,2.79655115,4.904860215,3.652866242,4.645428543,5.011863569,0,8.161364462,11.6173636,1.019925533,0.199291697,30.88675728,2.639823712,14.81617361,4.475786973,16.52159759,0.972435278,-20.6559817
